path_img,bbox,class_id
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0628_jpg.rf.b95282053c0c2e551bf6a41e3a3b6caa_tile_000.jpg,"[[463.0, 188.0, 12.0, 22.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0628_jpg.rf.b95282053c0c2e551bf6a41e3a3b6caa_tile_001.jpg,"[[463.0, 60.0, 12.0, 22.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_80_90_0_02281_jpg.rf.2c884264fbacfdd85d704386c7c3817d_tile_000.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_80_90_0_02281_jpg.rf.2c884264fbacfdd85d704386c7c3817d_tile_001.jpg,"[[619.0, 94.0, 24.0, 34.0], [570.0, 436.0, 46.0, 46.0]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_80_90_0_02281_jpg.rf.2c884264fbacfdd85d704386c7c3817d_tile_002.jpg,"[[522.0, 22.0, 38.0, 42.0], [628.0, 19.0, 22.0, 36.0], [491.0, 94.0, 24.0, 34.0], [552.0, 93.0, 30.0, 28.0], [442.0, 436.0, 46.0, 46.0]]","[1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_80_90_0_02281_jpg.rf.2c884264fbacfdd85d704386c7c3817d_tile_003.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_80_90_0_02281_jpg.rf.2c884264fbacfdd85d704386c7c3817d_tile_004.jpg,"[[570.0, 27.0, 46.0, 46.0], [477.0, 252.0, 32.0, 44.0], [330.0, 169.0, 30.0, 26.0], [296.0, 160.0, 34.0, 44.0], [198.0, 168.0, 26.0, 28.0], [298.0, 243.0, 26.0, 34.0], [466.0, 375.0, 50.0, 50.0], [441.0, 321.0, 56.0, 46.0]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_80_90_0_02281_jpg.rf.2c884264fbacfdd85d704386c7c3817d_tile_005.jpg,"[[442.0, 27.0, 46.0, 46.0], [349.0, 252.0, 32.0, 44.0], [202.0, 169.0, 30.0, 26.0], [168.0, 160.0, 34.0, 44.0], [70.0, 168.0, 26.0, 28.0], [170.0, 243.0, 26.0, 34.0], [338.0, 375.0, 50.0, 50.0], [313.0, 321.0, 56.0, 46.0]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_80_90_0_02281_jpg.rf.2c884264fbacfdd85d704386c7c3817d_tile_006.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_80_90_0_02281_jpg.rf.2c884264fbacfdd85d704386c7c3817d_tile_007.jpg,"[[477.0, 149.0, 32.0, 44.0], [330.0, 66.0, 30.0, 26.0], [296.0, 57.0, 34.0, 44.0], [198.0, 65.0, 26.0, 28.0], [298.0, 140.0, 26.0, 34.0], [466.0, 272.0, 50.0, 50.0], [441.0, 218.0, 56.0, 46.0]]","[1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_80_90_0_02281_jpg.rf.2c884264fbacfdd85d704386c7c3817d_tile_008.jpg,"[[349.0, 149.0, 32.0, 44.0], [202.0, 66.0, 30.0, 26.0], [168.0, 57.0, 34.0, 44.0], [70.0, 65.0, 26.0, 28.0], [170.0, 140.0, 26.0, 34.0], [338.0, 272.0, 50.0, 50.0], [313.0, 218.0, 56.0, 46.0]]","[1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0365_jpg.rf.ecd76830c27348c06b318cc677dd3acb_tile_000.jpg,"[[369.0, 277.0, 16.0, 32.0], [347.0, 35.0, 22.0, 50.0], [513.0, 40.0, 16.0, 38.0]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0365_jpg.rf.ecd76830c27348c06b318cc677dd3acb_tile_001.jpg,"[[369.0, 149.0, 16.0, 32.0], [320.0, 492.0, 18.0, 40.0]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0187_jpg.rf.fce9481269dc0f5273f9a66862003e4e_tile_000.jpg,"[[82.5, 247.5, 13.0, 25.0], [14.5, 367.0, 13.0, 26.0], [527.5, 416.5, 15.0, 27.0], [469.5, 340.5, 15.0, 27.0], [377.5, 264.5, 15.0, 27.0], [360.5, 92.0, 13.0, 22.0], [296.0, 85.5, 12.0, 21.0], [216.0, 147.0, 16.0, 26.0]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0187_jpg.rf.fce9481269dc0f5273f9a66862003e4e_tile_001.jpg,"[[82.5, 119.5, 13.0, 25.0], [14.5, 239.0, 13.0, 26.0], [527.5, 288.5, 15.0, 27.0], [469.5, 212.5, 15.0, 27.0], [377.5, 136.5, 15.0, 27.0], [216.0, 19.0, 16.0, 26.0]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0569_jpg.rf.11d101c1643ec96c961ae2d36808a1c4_tile_000.jpg,"[[201.0, 116.0, 12.0, 24.0], [280.0, 135.0, 10.0, 26.0], [28.5, 237.5, 17.0, 31.0]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0569_jpg.rf.11d101c1643ec96c961ae2d36808a1c4_tile_001.jpg,"[[280.0, 10.0, 10.0, 20.0], [28.5, 109.5, 17.0, 31.0]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_110_60_0_08455_jpg.rf.6e20d9cd019689f49fd737c9e0f78664_tile_000.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_110_60_0_08455_jpg.rf.6e20d9cd019689f49fd737c9e0f78664_tile_001.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_110_60_0_08455_jpg.rf.6e20d9cd019689f49fd737c9e0f78664_tile_002.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_110_60_0_08455_jpg.rf.6e20d9cd019689f49fd737c9e0f78664_tile_003.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_110_60_0_08455_jpg.rf.6e20d9cd019689f49fd737c9e0f78664_tile_004.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_110_60_0_08455_jpg.rf.6e20d9cd019689f49fd737c9e0f78664_tile_005.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_110_60_0_08455_jpg.rf.6e20d9cd019689f49fd737c9e0f78664_tile_006.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_110_60_0_08455_jpg.rf.6e20d9cd019689f49fd737c9e0f78664_tile_007.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_110_60_0_08455_jpg.rf.6e20d9cd019689f49fd737c9e0f78664_tile_008.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_80_60_0_01241_jpg.rf.32e0dc1fa7dff7a74c4ce0219211bd36_tile_000.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_80_60_0_01241_jpg.rf.32e0dc1fa7dff7a74c4ce0219211bd36_tile_001.jpg,"[[357.0, 166.0, 32.0, 50.0], [369.0, 262.0, 20.0, 46.0], [390.0, 260.0, 18.0, 46.0], [456.0, 167.0, 22.0, 44.0], [478.0, 196.0, 26.0, 42.0], [434.0, 221.0, 26.0, 52.0], [437.0, 267.0, 28.0, 52.0]]","[1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_80_60_0_01241_jpg.rf.32e0dc1fa7dff7a74c4ce0219211bd36_tile_002.jpg,"[[229.0, 166.0, 32.0, 50.0], [241.0, 262.0, 20.0, 46.0], [262.0, 260.0, 18.0, 46.0], [328.0, 167.0, 22.0, 44.0], [350.0, 196.0, 26.0, 42.0], [306.0, 221.0, 26.0, 52.0], [309.0, 267.0, 28.0, 52.0]]","[1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_80_60_0_01241_jpg.rf.32e0dc1fa7dff7a74c4ce0219211bd36_tile_003.jpg,"[[598.0, 281.0, 22.0, 50.0], [631.5, 390.0, 17.0, 52.0]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_80_60_0_01241_jpg.rf.32e0dc1fa7dff7a74c4ce0219211bd36_tile_004.jpg,"[[86.0, 281.0, 22.0, 50.0], [127.0, 390.0, 32.0, 52.0], [420.0, 377.0, 26.0, 22.0], [290.0, 324.0, 18.0, 24.0], [279.0, 361.0, 28.0, 34.0], [320.0, 331.0, 22.0, 26.0], [434.0, 397.0, 42.0, 50.0], [362.0, 498.0, 34.0, 28.0], [483.0, 426.0, 20.0, 40.0], [521.0, 435.0, 44.0, 50.0], [472.0, 493.0, 26.0, 38.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_80_60_0_01241_jpg.rf.32e0dc1fa7dff7a74c4ce0219211bd36_tile_005.jpg,"[[7.5, 390.0, 15.0, 52.0], [292.0, 377.0, 26.0, 22.0], [162.0, 324.0, 18.0, 24.0], [151.0, 361.0, 28.0, 34.0], [192.0, 331.0, 22.0, 26.0], [306.0, 397.0, 42.0, 50.0], [234.0, 498.0, 34.0, 28.0], [355.0, 426.0, 20.0, 40.0], [393.0, 435.0, 44.0, 50.0], [344.0, 493.0, 26.0, 38.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_80_60_0_01241_jpg.rf.32e0dc1fa7dff7a74c4ce0219211bd36_tile_006.jpg,"[[598.0, 178.0, 22.0, 50.0], [631.5, 287.0, 17.0, 52.0]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_80_60_0_01241_jpg.rf.32e0dc1fa7dff7a74c4ce0219211bd36_tile_007.jpg,"[[86.0, 178.0, 22.0, 50.0], [127.0, 287.0, 32.0, 52.0], [420.0, 274.0, 26.0, 22.0], [290.0, 221.0, 18.0, 24.0], [279.0, 258.0, 28.0, 34.0], [320.0, 228.0, 22.0, 26.0], [434.0, 294.0, 42.0, 50.0], [362.0, 401.0, 34.0, 40.0], [483.0, 323.0, 20.0, 40.0], [521.0, 332.0, 44.0, 50.0], [472.0, 393.0, 26.0, 44.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_80_60_0_01241_jpg.rf.32e0dc1fa7dff7a74c4ce0219211bd36_tile_008.jpg,"[[7.5, 287.0, 15.0, 52.0], [292.0, 274.0, 26.0, 22.0], [162.0, 221.0, 18.0, 24.0], [151.0, 258.0, 28.0, 34.0], [192.0, 228.0, 22.0, 26.0], [306.0, 294.0, 42.0, 50.0], [234.0, 401.0, 34.0, 40.0], [355.0, 323.0, 20.0, 40.0], [393.0, 332.0, 44.0, 50.0], [344.0, 393.0, 26.0, 44.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_70_40_0_01911_jpg.rf.819ae55788047e705f5d15c911adedbd_tile_000.jpg,"[[26.0, 319.0, 34.0, 44.0], [437.0, 490.0, 32.0, 38.0], [542.0, 497.5, 26.0, 29.0]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_70_40_0_01911_jpg.rf.819ae55788047e705f5d15c911adedbd_tile_001.jpg,"[[349.0, 319.0, 24.0, 48.0], [319.0, 337.0, 20.0, 36.0], [382.0, 370.0, 22.0, 50.0], [325.0, 448.0, 20.0, 42.0], [411.0, 353.0, 24.0, 44.0], [441.0, 416.0, 16.0, 34.0], [30.0, 497.5, 26.0, 29.0], [413.0, 426.0, 20.0, 30.0]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_70_40_0_01911_jpg.rf.819ae55788047e705f5d15c911adedbd_tile_002.jpg,"[[221.0, 319.0, 24.0, 48.0], [191.0, 337.0, 20.0, 36.0], [254.0, 370.0, 22.0, 50.0], [197.0, 448.0, 20.0, 42.0], [283.0, 353.0, 24.0, 44.0], [313.0, 416.0, 16.0, 34.0], [285.0, 426.0, 20.0, 30.0]]","[1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_70_40_0_01911_jpg.rf.819ae55788047e705f5d15c911adedbd_tile_003.jpg,"[[437.0, 81.0, 32.0, 38.0], [542.0, 95.0, 26.0, 42.0], [446.0, 137.0, 30.0, 38.0], [473.0, 160.0, 36.0, 40.0], [509.0, 149.0, 28.0, 38.0], [451.0, 180.0, 24.0, 40.0], [575.0, 158.0, 28.0, 44.0], [578.0, 208.0, 26.0, 40.0], [497.0, 337.0, 52.0, 50.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_70_40_0_01911_jpg.rf.819ae55788047e705f5d15c911adedbd_tile_004.jpg,"[[325.0, 39.0, 20.0, 42.0], [441.0, 12.0, 16.0, 24.0], [30.0, 95.0, 26.0, 42.0], [5.5, 149.0, 11.0, 38.0], [63.0, 158.0, 28.0, 44.0], [66.0, 208.0, 26.0, 40.0], [413.0, 17.0, 20.0, 30.0], [147.0, 313.0, 24.0, 38.0]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_70_40_0_01911_jpg.rf.819ae55788047e705f5d15c911adedbd_tile_005.jpg,"[[197.0, 39.0, 20.0, 42.0], [313.0, 12.0, 16.0, 24.0], [285.0, 17.0, 20.0, 30.0], [19.0, 313.0, 24.0, 38.0]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_70_40_0_01911_jpg.rf.819ae55788047e705f5d15c911adedbd_tile_006.jpg,"[[542.0, 6.5, 26.0, 13.0], [446.0, 34.0, 30.0, 38.0], [473.0, 57.0, 36.0, 40.0], [509.0, 46.0, 28.0, 38.0], [451.0, 77.0, 24.0, 40.0], [575.0, 55.0, 28.0, 44.0], [578.0, 105.0, 26.0, 40.0], [497.0, 234.0, 52.0, 50.0]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_70_40_0_01911_jpg.rf.819ae55788047e705f5d15c911adedbd_tile_007.jpg,"[[30.0, 6.5, 26.0, 13.0], [5.5, 46.0, 11.0, 38.0], [63.0, 55.0, 28.0, 44.0], [66.0, 105.0, 26.0, 40.0], [147.0, 210.0, 24.0, 38.0]]","[1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_70_40_0_01911_jpg.rf.819ae55788047e705f5d15c911adedbd_tile_008.jpg,"[[19.0, 210.0, 24.0, 38.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_60_80_0_01793_jpg.rf.ac15b22efbdf1db87ae230b09fea0a8c_tile_000.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_60_80_0_01793_jpg.rf.ac15b22efbdf1db87ae230b09fea0a8c_tile_001.jpg,"[[355.0, 183.0, 28.0, 52.0], [491.0, 25.0, 20.0, 44.0], [448.0, 120.0, 22.0, 46.0]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_60_80_0_01793_jpg.rf.ac15b22efbdf1db87ae230b09fea0a8c_tile_002.jpg,"[[227.0, 183.0, 28.0, 52.0], [363.0, 25.0, 20.0, 44.0], [320.0, 120.0, 22.0, 46.0], [553.0, 343.0, 40.0, 48.0]]","[1, 1, 1, 1]"
